signal_time,support_time,support_price,entry_time,entry_fill,stop_ref,target,exit_time,exit_fill,exit_reason,net_pnl,r_multiple
2024-09-02 00:00:00+00:00,2024-08-11 00:00:00+00:00,0.5452,2024-09-03 00:00:00+00:00,0.56787031,0.5415785,0.6467457400000001,2024-09-04 00:00:00+00:00,0.54141602645,stop,-0.027008926718225055,-1.0000000000000007
2024-09-24 00:00:00+00:00,2024-07-27 00:00:00+00:00,0.5833,2024-09-25 00:00:00+00:00,0.59137736,0.578493,0.6300304399999997,2024-09-26 00:00:00+00:00,0.5783194521,stop,-0.01364275630604998,-1.0000000000000056
2024-10-26 00:00:00+00:00,2024-09-06 00:00:00+00:00,0.5026,2024-10-27 00:00:00+00:00,0.51365405,0.4964055,0.5653997,2024-11-03 00:00:00+00:00,0.49625657835000003,stop,-0.017902426964174916,-1.0000000000000007
2024-11-05 00:00:00+00:00,2024-09-06 00:00:00+00:00,0.5026,2024-11-06 00:00:00+00:00,0.5141542,0.4993905,0.5584453,2024-11-07 00:00:00+00:00,0.55827776641,target,0.04358735042679507,2.8266370852603746
2024-11-11 00:00:00+00:00,2024-09-26 00:00:00+00:00,0.5739,2024-11-12 00:00:00+00:00,0.62098624,0.5674485,0.78159946,2024-11-14 00:00:00+00:00,0.7813649801620001,target,0.15967756455191903,2.9405408731564386
2025-03-19 00:00:00+00:00,2025-02-07 00:00:00+00:00,2.2655,2025-03-20 00:00:00+00:00,2.5476640699999997,2.2539735,3.4287357799999993,2025-03-28 00:00:00+00:00,2.25329730795,stop,-0.2967672427389748,-1.0000000000000009
2025-05-08 00:00:00+00:00,2025-04-30 00:00:00+00:00,2.1235,2025-05-09 00:00:00+00:00,2.3278981599999997,2.107012,2.9905566399999985,2025-05-31 00:00:00+00:00,2.1063798964,stop,-0.22373540262819974,-1.0000000000000004
2025-09-11 00:00:00+00:00,2025-07-24 00:00:00+00:00,2.9555,2025-09-12 00:00:00+00:00,3.04071194,2.9359465,3.35500826,2025-09-22 00:00:00+00:00,2.93506571605,stop,-0.10863411277802515,-1.0000000000000022
2025-09-28 00:00:00+00:00,2025-08-22 00:00:00+00:00,2.7826,2025-09-29 00:00:00+00:00,2.8683602500000003,2.7522694999999997,3.216632500000002,2025-10-10 00:00:00+00:00,2.75144381915,stop,-0.1197263328845755,-1.0000000000000016
2026-04-07 00:00:00+00:00,2026-03-29 00:00:00+00:00,1.2954,2026-04-08 00:00:00+00:00,1.37901358,1.2884255,1.6507778200000003,2026-05-28 00:00:00+00:00,1.28803897235,stop,-0.09230813392617497,-1.0000000000000009
2026-07-03 00:00:00+00:00,2026-06-10 00:00:00+00:00,1.0884,2026-07-04 00:00:00+00:00,1.13514044,1.077386,1.3084037600000002,2026-07-08 00:00:00+00:00,1.0770627842,stop,-0.059183757412100045,-0.9999999999999989
