signal_time,support_time,support_price,entry_time,entry_fill,stop_ref,target,exit_time,exit_fill,exit_reason,net_pnl,r_multiple
2024-01-10 00:00:00+00:00,2023-12-18 00:00:00+00:00,13.633,2024-01-11 00:00:00+00:00,15.0775219,13.495185000000001,19.824532599999998,2024-02-11 00:00:00+00:00,19.81858524022,target,4.723615286649887,2.951024209916656
2024-03-24 00:00:00+00:00,2024-02-28 00:00:00+00:00,18.006,2024-03-25 00:00:00+00:00,18.524555699999997,17.88015,20.457772799999987,2024-03-26 00:00:00+00:00,20.45163546815999,target,1.9075916725759101,2.855806908783006
2024-04-07 00:00:00+00:00,2024-02-23 00:00:00+00:00,17.56,2024-04-08 00:00:00+00:00,17.9183739,17.413495,19.433010599999992,2024-04-09 00:00:00+00:00,17.4082709515,stop,-0.5277662709257479,-0.9999999999999969
2024-07-14 00:00:00+00:00,2024-06-18 00:00:00+00:00,12.931,2024-07-15 00:00:00+00:00,13.4520344,12.824555,15.334472600000002,2024-07-25 00:00:00+00:00,12.820707633500001,stop,-0.6444631375167499,-1.000000000000001
2024-07-26 00:00:00+00:00,2024-06-18 00:00:00+00:00,12.931,2024-07-27 00:00:00+00:00,13.534059,12.84545,15.599885999999998,2024-07-31 00:00:00+00:00,12.841596365000001,stop,-0.7056504626824982,-0.999999999999999
2024-11-05 00:00:00+00:00,2024-10-10 00:00:00+00:00,10.25,2024-11-06 00:00:00+00:00,10.843252,10.1291,12.985708,2024-11-08 00:00:00+00:00,12.9818122876,target,2.1266477554562013,2.9225225897642177
2025-01-10 00:00:00+00:00,2025-01-01 00:00:00+00:00,19.67,2025-01-11 00:00:00+00:00,20.256075,19.43235,22.727249999999998,2025-01-13 00:00:00+00:00,19.426520295,stop,-0.8493960026474993,-1.0000000000000002
2025-05-08 00:00:00+00:00,2025-04-30 00:00:00+00:00,13.83,2025-05-09 00:00:00+00:00,15.894767,13.74095,22.356218,2025-05-31 00:00:00+00:00,13.736827715,stop,-2.1727550823574995,-1.0000000000000002
2026-07-03 00:00:00+00:00,2026-06-19 00:00:00+00:00,7.764,2026-07-04 00:00:00+00:00,7.9773925,7.682395,8.862385,2026-07-08 00:00:00+00:00,7.6800902815,stop,-0.3051309598907497,-0.9999999999999989
2026-07-10 00:00:00+00:00,2026-06-19 00:00:00+00:00,7.764,2026-07-11 00:00:00+00:00,7.972390999999999,7.670455,8.878198999999999,2026-07-27 00:00:00+00:00,8.8755355403,target,0.8947205770298496,2.8671665899319723
