signal_time,support_time,support_price,entry_time,entry_fill,stop_ref,target,exit_time,exit_fill,exit_reason,net_pnl,r_multiple
2024-03-29 16:00:00+00:00,2024-03-21 16:00:00+00:00,7.66e-06,2024-03-29 20:00:00+00:00,7.792337e-06,7.5719499999999996e-06,8.453497999999999e-06,2024-03-30 08:00:00+00:00,8.450961950599999e-06,target,6.505033011246992e-07,2.82410545872046
2024-04-11 16:00:00+00:00,2024-04-02 16:00:00+00:00,6.89e-06,2024-04-11 20:00:00+00:00,7.442232e-06,6.83565e-06,9.261977999999997e-06,2024-04-12 12:00:00+00:00,6.8335993050000004e-06,stop,-6.157706106524996e-07,-1.000000000000001
2024-06-15 00:00:00+00:00,2024-06-11 00:00:00+00:00,1.137e-05,2024-06-15 04:00:00+00:00,1.1723516e-05,1.127335e-05,1.3074013999999999e-05,2024-06-17 12:00:00+00:00,1.1269967995e-05,stop,-4.650447469975002e-07,-1.0000000000000002
2024-06-21 08:00:00+00:00,2024-06-14 16:00:00+00:00,1.057e-05,2024-06-21 12:00:00+00:00,1.1273381000000001e-05,1.04873e-05,1.3631624000000002e-05,2024-06-24 04:00:00+00:00,1.0484153810000001e-05,stop,-8.001059574050003e-07,-1.0000000000000002
2024-06-30 12:00:00+00:00,2024-06-22 08:00:00+00:00,1.115e-05,2024-06-30 16:00:00+00:00,1.1463438e-05,1.10843e-05,1.2600852e-05,2024-07-02 12:00:00+00:00,1.1080974710000001e-05,stop,-3.937354963549991e-07,-1.0000000000000022
2024-07-14 20:00:00+00:00,2024-07-10 00:00:00+00:00,8.75e-06,2024-07-15 00:00:00+00:00,9.20276e-06,8.676399999999999e-06,1.0781840000000003e-05,2024-07-15 16:00:00+00:00,1.0778605448000004e-05,target,1.565854765276004e-06,2.9110453174786146
2024-08-15 12:00:00+00:00,2024-08-13 08:00:00+00:00,7.89e-06,2024-08-15 16:00:00+00:00,8.032408999999999e-06,7.83065e-06,8.637685999999999e-06,2024-08-15 16:00:00+00:00,7.828300805e-06,stop,-2.1203854990249949e-07,-1.0000000000000016
2024-08-21 16:00:00+00:00,2024-08-11 20:00:00+00:00,7.65e-06,2024-08-21 20:00:00+00:00,7.962387999999999e-06,7.59185e-06,9.074001999999997e-06,2024-08-23 20:00:00+00:00,9.071279799399997e-06,target,1.1003749655002973e-06,2.8912229087202483
2024-08-28 00:00:00+00:00,2024-08-21 12:00:00+00:00,7.5e-06,2024-08-28 04:00:00+00:00,7.722316000000001e-06,7.4227e-06,8.621164000000003e-06,2024-08-28 16:00:00+00:00,7.420473190000001e-06,stop,-3.094142045950002e-07,-0.9999999999999997
2024-09-07 12:00:00+00:00,2024-09-04 00:00:00+00:00,6.84e-06,2024-09-07 16:00:00+00:00,6.982094e-06,6.77595e-06,7.600526e-06,2024-09-07 20:00:00+00:00,6.773917215e-06,stop,-2.1505479060749975e-07,-0.9999999999999978
2024-09-08 04:00:00+00:00,2024-09-04 00:00:00+00:00,6.84e-06,2024-09-08 08:00:00+00:00,6.932078999999999e-06,6.77595e-06,7.4004659999999975e-06,2024-09-08 12:00:00+00:00,6.773917215e-06,stop,-1.6501478310749918e-07,-0.9999999999999967
2024-09-15 12:00:00+00:00,2024-09-14 16:00:00+00:00,7.63e-06,2024-09-15 16:00:00+00:00,7.732319e-06,7.562e-06,8.243276000000004e-06,2024-09-15 16:00:00+00:00,7.5597314e-06,stop,-1.8023362520000048e-07,-0.9999999999999947
2024-09-16 04:00:00+00:00,2024-09-12 12:00:00+00:00,7.21e-06,2024-09-16 08:00:00+00:00,7.332199e-06,7.1441e-06,7.896495999999999e-06,2024-09-16 12:00:00+00:00,7.14195677e-06,stop,-1.9747930788499955e-07,-1.000000000000001
2024-10-06 08:00:00+00:00,2024-10-01 20:00:00+00:00,9.29e-06,2024-10-06 12:00:00+00:00,9.372811e-06,9.22365e-06,9.820294e-06,2024-10-06 12:00:00+00:00,9.8173479118e-06,target,4.3494183234410034e-07,2.6977329132625427
2024-10-17 12:00:00+00:00,2024-10-15 08:00:00+00:00,1.002e-05,2024-10-17 16:00:00+00:00,1.0123036e-05,9.900249999999999e-06,1.0791394000000002e-05,2024-10-17 16:00:00+00:00,9.897279925e-06,stop,-2.3576623296249975e-07,-0.9999999999999983
2024-10-24 16:00:00+00:00,2024-10-22 12:00:00+00:00,9.86e-06,2024-10-24 20:00:00+00:00,9.982994e-06,9.7709e-06,1.0619275999999998e-05,2024-10-25 00:00:00+00:00,9.76796873e-06,stop,-2.2490075136499931e-07,-1.0000000000000009
2024-10-29 20:00:00+00:00,2024-10-23 16:00:00+00:00,9.4e-06,2024-10-30 00:00:00+00:00,9.672901e-06,9.34305e-06,1.0662453999999997e-05,2024-10-30 08:00:00+00:00,9.340247085000001e-06,stop,-3.4216048904249783e-07,-0.9999999999999999
2024-11-06 00:00:00+00:00,2024-10-28 16:00:00+00:00,8.58e-06,2024-11-06 04:00:00+00:00,9.452835e-06,8.517199999999999e-06,1.2259740000000002e-05,2024-11-10 12:00:00+00:00,1.2256062078000002e-05,target,2.792372629461002e-06,2.948109771285769
2024-11-22 00:00:00+00:00,2024-11-14 12:00:00+00:00,2.007e-05,2024-11-22 04:00:00+00:00,2.1446432e-05,1.9840299999999997e-05,2.6264828000000006e-05,2024-11-22 16:00:00+00:00,1.9834347909999997e-05,stop,-1.6327244799550009e-06,-0.9999999999999984
2024-11-22 20:00:00+00:00,2024-11-14 12:00:00+00:00,2.007e-05,2024-11-23 00:00:00+00:00,2.0646191999999997e-05,1.98602e-05,2.3004167999999988e-05,2024-11-23 00:00:00+00:00,1.985424194e-05,stop,-8.122002769699989e-07,-1.0000000000000033
2024-11-24 20:00:00+00:00,2024-11-23 00:00:00+00:00,1.968e-05,2024-11-25 00:00:00+00:00,2.0216063e-05,1.9501999999999997e-05,2.2358252000000008e-05,2024-11-25 00:00:00+00:00,1.94961494e-05,stop,-7.397697062000021e-07,-1.0000000000000002
2024-11-27 12:00:00+00:00,2024-11-21 00:00:00+00:00,1.804e-05,2024-11-27 16:00:00+00:00,1.9515853000000002e-05,1.78702e-05,2.4452812000000007e-05,2024-12-07 16:00:00+00:00,2.4445476156400008e-05,target,4.907642491821805e-06,2.939228329442389
2025-01-06 08:00:00+00:00,2025-01-04 12:00:00+00:00,2.054e-05,2025-01-06 12:00:00+00:00,2.0756224999999998e-05,2.030795e-05,2.2101049999999994e-05,2025-01-07 08:00:00+00:00,2.0301857615e-05,stop,-4.7489642630749705e-07,-0.9999999999999949
2025-01-08 20:00:00+00:00,2024-12-30 12:00:00+00:00,1.745e-05,2025-01-09 00:00:00+00:00,1.7825346e-05,1.732295e-05,1.9332533999999998e-05,2025-01-09 04:00:00+00:00,1.7317753115e-05,stop,-5.251644345575004e-07,-0.999999999999999
2025-01-10 00:00:00+00:00,2025-01-08 16:00:00+00:00,1.701e-05,2025-01-10 04:00:00+00:00,1.7285184e-05,1.6905050000000002e-05,1.8425586e-05,2025-01-11 20:00:00+00:00,1.8420058324200002e-05,target,1.1170217030378996e-06,2.776602010973897
2025-01-15 12:00:00+00:00,2025-01-08 16:00:00+00:00,1.701e-05,2025-01-15 16:00:00+00:00,1.8165448e-05,1.6815500000000002e-05,2.221529199999999e-05,2025-01-19 08:00:00+00:00,1.6810455350000002e-05,stop,-1.3724806016749974e-06,-1.0000000000000013
2025-01-19 12:00:00+00:00,2025-01-13 12:00:00+00:00,1.561e-05,2025-01-19 16:00:00+00:00,1.7325196e-05,1.54623e-05,2.2913884000000004e-05,2025-01-20 00:00:00+00:00,1.545766131e-05,stop,-1.883926118654999e-06,-0.9999999999999994
